Valor,Indice
0.204,37378
0.205,36999
0.206,37071
0.207,36856
0.208,36723
0.209,36537
0.21,36449
0.211,36432
0.212,36175
0.213,36244
0.214,35543
0.215,36127
0.216,35823
0.217,35645
0.218,35537
0.219,35406
0.22,35069
0.221,35262
0.222,35032
0.223,34927
0.224,34989
0.225,34959
0.226,34328
0.227,34505
0.228,34352
0.229,34455
0.23,34265
0.231,33844
0.232,33628
0.233,33746
0.234,33727
0.235,33262
0.236,33116
0.237,33175
0.238,33063
0.239,32715
0.24,33011
0.241,32766
0.242,32498
0.243,32406
0.244,32254
0.245,32389
0.246,32274
0.247,32231
0.248,31891
0.249,31889
0.25,31988
0.251,31646
0.252,31219
0.253,31115
0.254,31187
0.255,31175
0.256,31063
0.257,31042
0.258,30532
0.259,30534
0.26,30482
0.261,30318
0.262,30234
0.263,30188
0.264,30008
0.265,29882
0.266,29655
0.267,29723
0.268,29195
0.269,29280
0.27,29167
0.271,29301
0.272,29000
0.273,28939
0.274,28514
0.275,28555
0.276,28300
0.277,28268
0.278,28225
0.279,28470
0.28,27930
0.281,28012
0.282,27895
0.283,27879
0.284,27852
0.285,27541
0.286,27444
0.287,27414
0.288,27062
0.289,26987
0.29,26982
0.291,26719
0.292,26819
0.293,26682
0.294,26604
0.295,26181
0.296,26055
0.297,26056
0.298,25916
0.299,25962
0.3,26037
0.301,25953
0.302,25632
0.303,25192
0.304,25327
0.305,25060
0.306,24930
0.307,24829
0.308,24767
0.309,24344
0.31,24503
0.311,24335
0.312,24320
0.313,24194
0.314,23885
0.315,23919
0.316,23776
0.317,23837
0.318,23547
0.319,23532
0.32,23293
0.321,23463
0.322,23068
0.323,22786
0.324,22841
0.325,22925
0.326,22891
0.327,22625
0.328,22362
0.329,22130
0.33,22253
0.331,22128
0.332,22016
0.333,21878
0.334,21748
0.335,22105
0.336,21484
0.337,21880
0.338,21576
0.339,21416
0.34,21058
0.341,20805
0.342,20974
0.343,20684
0.344,20601
0.345,20430
0.346,20592
0.347,20258
0.348,20094
0.349,20024
0.35,20408
0.351,19994
0.352,20006
0.353,19780
0.354,19745
0.355,19361
0.356,19379
0.357,18939
0.358,19158
0.359,19109
0.36,19039
0.361,18773
0.362,18526
0.363,18576
0.364,18750
0.365,18520
0.366,18294
0.367,18380
0.368,18213
0.369,17997
0.37,18193
0.371,17854
0.372,17475
0.373,17928
0.374,17311
0.375,17382
0.376,17082
0.377,16987
0.378,17177
0.379,16963
0.38,16977
0.381,16887
0.382,16661
0.383,16552
0.384,16502
0.385,16277
0.386,16188
0.387,16108
0.388,15856
0.389,15847
0.39,15725
0.391,15797
0.392,15550
0.393,15521
0.394,15138
0.395,15209
0.396,15067
0.397,15369
0.398,14926
0.399,14967
0.4,14514
0.401,14498
0.402,14571
0.403,14536
0.404,14323
0.405,14274
0.406,14151
0.407,13996
0.408,13828
0.409,13997
0.41,13771
0.411,13475
0.412,13591
0.413,13809
0.414,13518
0.415,13196
0.416,13244
0.417,12806
0.418,13031
0.419,13152
0.42,12712
0.421,12518
0.422,12801
0.423,12662
0.424,12238
0.425,12279
0.426,12337
0.427,12115
0.428,12002
0.429,11822
0.43,11779
0.431,11649
0.432,11696
0.433,11557
0.434,11478
0.435,11212
0.436,11485
0.437,10981
0.438,11198
0.439,11057
0.44,10866
0.441,10842
0.442,10761
0.443,10685
0.444,10693
0.445,10521
0.446,10290
0.447,10431
0.448,10381
0.449,10062
0.45,9941
0.451,9906
0.452,9854
0.453,9826
0.454,9814
0.455,9557
0.456,9606
0.457,9517
0.458,9278
0.459,9329
0.46,9222
0.461,8994
0.462,9329
0.463,9093
0.464,8755
0.465,8829
0.466,8847
0.467,8788
0.468,8566
0.469,8781
0.47,8448
0.471,8419
0.472,8400
0.473,8270
0.474,8097
0.475,8189
0.476,8039
0.477,8222
0.478,7741
0.479,7749
0.48,7793
0.481,7352
0.482,7466
0.483,7648
0.484,7524
0.485,7329
0.486,7203
0.487,7162
0.488,7223
0.489,7009
0.49,6965
0.491,6820
0.492,6902
0.493,6707
0.494,6755
0.495,6592
0.496,6776
0.497,6567
0.498,6464
0.499,6223
0.5,6242
0.501,6057
0.502,6224
0.503,6082
0.504,6083
0.505,6036
0.506,5883
0.507,5909
0.508,5702
0.509,5715
0.51,5568
0.511,5603
0.512,5522
0.513,5445
0.514,5452
0.515,5196
0.516,5293
0.517,5476
0.518,5280
0.519,5216
0.52,5112
0.521,5009
0.522,4851
0.523,5095
0.524,4997
0.525,4668
0.526,4918
0.527,4721
0.528,4825
0.529,4708
0.53,4722
0.531,4600
0.532,4466
0.533,4407
0.534,4454
0.535,4356
0.536,4279
0.537,4372
0.538,4304
0.539,4157
0.54,4046
0.541,4348
0.542,4027
0.543,4099
0.544,4001
0.545,4016
0.546,4022
0.547,3777
0.548,3897
0.549,3637
0.55,3740
0.551,3543
0.552,3736
0.553,3708
0.554,3549
0.555,3746
0.556,3641
0.557,3505
0.558,3624
0.559,3287
0.56,3402
0.561,3326
0.562,3268
0.563,3142
0.564,3301
0.565,3210
0.566,3196
0.567,3105
0.568,3236
0.569,3109
0.57,3051
0.571,2937
0.572,2960
0.573,2982
0.574,2811
0.575,2895
0.576,2777
0.577,2836
0.578,2787
0.579,2835
0.58,2629
0.581,2651
0.582,2726
0.583,2780
0.584,2652
0.585,2679
0.586,2472
0.587,2566
0.588,2574
0.589,2427
0.59,2392
0.591,2463
0.592,2453
0.593,2354
0.594,2367
0.595,2211
0.596,2262
0.597,2240
0.598,2205
0.599,2160
0.6,2162
0.601,2156
0.602,2055
0.603,2211
0.604,2124
0.605,2084
0.606,2039
0.607,2067
0.608,1982
0.609,1932
0.61,2031
0.611,1913
0.612,1908
0.613,1934
0.614,1808
0.615,1920
0.616,1928
0.617,1891
0.618,1843
0.619,1817
0.62,1709
0.621,1646
0.622,1738
0.623,1615
0.624,1715
0.625,1688
0.626,1585
0.627,1659
0.628,1566
0.629,1619
0.63,1491
0.631,1548
0.632,1485
0.633,1445
0.634,1406
0.635,1476
0.636,1492
0.637,1386
0.638,1407
0.639,1424
0.64,1400
0.641,1363
0.642,1420
0.643,1294
0.644,1368
0.645,1312
0.646,1251
0.647,1247
0.648,1205
0.649,1233
0.65,1284
0.651,1167
0.652,1173
0.653,1159
0.654,1179
0.655,1117
0.656,1076
0.657,1034
0.658,1094
0.659,1034
0.66,1090
0.661,1055
0.662,1039
0.663,1040
0.664,979
0.665,988
0.666,929
0.667,927
0.668,966
0.669,959
0.67,938
0.671,967
0.672,917
0.673,858
0.674,877
0.675,861
0.676,837
0.677,842
0.678,851
0.679,822
0.68,829
0.681,778
0.682,775
0.683,831
0.684,798
0.685,813
0.686,779
0.687,812
0.688,763
0.689,722
0.69,772
0.691,696
0.692,681
0.693,700
0.694,690
0.695,632
0.696,689
0.697,646
0.698,638
0.699,664
0.7,649
0.701,571
0.702,593
0.703,602
0.704,591
0.705,546
0.706,551
0.707,584
0.708,549
0.709,567
0.71,524
0.711,523
0.712,513
0.713,482
0.714,516
0.715,536
0.716,466
0.717,446
0.718,502
0.719,446
0.72,454
0.721,478
0.722,449
0.723,468
0.724,432
0.725,446
0.726,422
0.727,395
0.728,400
0.729,438
0.73,440
0.731,390
0.732,352
0.733,390
0.734,374
0.735,340
0.736,367
0.737,377
0.738,367
0.739,318
0.74,340
0.741,347
0.742,338
0.743,317
0.744,309
0.745,296
0.746,321
0.747,316
0.748,280
0.749,304
0.75,331
0.751,295
0.752,291
0.753,255
0.754,286
0.755,307
0.756,223
0.757,231
0.758,244
0.759,254
0.76,254
0.761,229
0.762,275
0.763,238
0.764,221
0.765,219
0.766,249
0.767,227
0.768,215
0.769,216
0.77,222
0.771,184
0.772,214
0.773,211
0.774,192
0.775,170
0.776,161
0.777,186
0.778,167
0.779,203
0.78,164
0.781,162
0.782,165
0.783,153
0.784,151
0.785,160
0.786,154
0.787,144
0.788,150
0.789,137
0.79,154
0.791,164
0.792,138
0.793,147
0.794,135
0.795,116
0.796,112
0.797,126
0.798,140
0.799,134
0.8,115
0.801,126
0.802,111
0.803,103
0.804,115
0.805,117
0.806,93
0.807,90
0.808,95
0.809,94
0.81,96
0.811,90
0.812,92
0.813,113
0.814,83
0.815,70
0.816,93
0.817,81
0.818,87
0.819,89
0.82,77
0.821,87
0.822,63
0.823,77
0.824,77
0.825,75
0.826,68
0.827,64
0.828,59
0.829,60
0.83,66
0.831,64
0.832,62
0.833,60
0.834,49
0.835,56
0.836,60
0.837,45
0.838,45
0.839,52
0.84,51
0.841,52
0.842,41
0.843,51
0.844,28
0.845,40
0.846,39
0.847,41
0.848,39
0.849,19
0.85,33
0.851,36
0.852,40
0.853,33
0.854,34
0.855,32
0.856,37
0.857,31
0.858,23
0.859,32
0.86,26
0.861,36
0.862,26
0.863,22
0.864,30
0.865,22
0.866,28
0.867,16
0.868,27
0.869,22
0.87,22
0.871,19
0.872,14
0.873,15
0.874,25
0.875,16
0.876,17
0.877,14
0.878,16
0.879,14
0.88,13
0.881,20
0.882,17
0.883,8
0.884,7
0.885,22
0.886,13
0.887,5
0.888,13
0.889,8
0.89,15
0.891,18
0.892,9
0.893,12
0.894,9
0.895,12
0.896,10
0.897,13
0.898,12
0.899,9
0.9,10
0.901,9
0.902,7
0.903,10
0.904,5
0.905,5
0.906,8
0.907,12
0.908,6
0.909,4
0.91,6
0.911,5
0.912,6
0.913,7
0.914,5
0.915,5
0.916,4
0.917,9
0.918,7
0.919,2
0.92,5
0.921,6
0.922,5
0.923,1
0.924,1
0.925,2
0.926,3
0.927,6
0.928,2
0.929,3
0.93,1
0.931,4
0.932,2
0.933,1
0.934,1
0.935,4
0.936,1
0.937,3
0.938,2
0.939,2
0.94,3
0.941,3
0.942,1
0.943,1
0.944,1
0.945,3
0.946,1
0.947,1
0.948,1
0.949,1
0.95,2
0.951,2
0.952,1
0.953,2
0.954,3
0.955,2
0.956,2
0.957,1
0.958,1
0.959,1
0.96,1
0.961,1
0.962,1
0.963,2
0.964,1
0.965,1
0.966,1
0.967,1
0.968,1
0.969,1
0.97,2
0.971,1
0.972,1
0.973,1
0.974,1
0.975,1
0.976,1
0.977,1
0.978,1
0.979,1
0.98,1
0.981,1
0.982,1
0.983,1
0.984,1
0.985,1
0.986,1
0.987,1
0.988,1
0.989,1
0.99,1
0.991,1
0.992,1
0.993,1
0.994,1
0.995,1
0.996,1
0.997,1
0.998,1
0.999,1
1,1
